Geneid	SRR21709664
10747	43
6723	7146
5394	1774
2475	2646
100873935	0
10218	40
29914	606
57540	14
101929181	0
26232	806
93611	1294
26270	596
10459	833
374946	43
57085	1764
284498	1
102724659	0
4524	1068
1185	677
100379251	3
4878	4
4879	4
26829	1
90231	4938
5351	18129
9927	6609
60672	797
102466982	0
943	2
102465836	0
7133	32
100616438	0
55187	1959
677885	4
9249	3391
102466722	0
343066	0
126767	0
93190	0
390999	0
65121	0
440560	0
343069	0
65122	0
400735	0
343071	0
441871	0
440561	0
653606	0
102724742	0
101929983	0
649330	0
441873	0
649324	0
440563	0
645354	0
645359	0
101060301	0
343070	0
400736	0
391003	0
343068	0
391002	0
645382	0
653619	0
729528	0
645414	0
391004	0
645425	0
126755	0
10630	1243
7799	1031
23254	629
200197	1
55092	688
727684	0
114827	2
101927417	0
79180	3768
11330	8
63036	2
51032	0
842	338
23341	1243
79814	229
84301	128
6248	60
23207	5462
284723	59
388595	0
54751	8923
440567	153
729614	58
23013	1041
7709	936
101928566	0
149563	0
27129	1489
1187	3
1188	1
348487	100
1969	8711
128272	74
101927546	0
79363	249
54455	800
26099	7659
374955	0
55707	3138
114819	177
26871	0
100126512	2
100126517	0
102724970	0
100133301	0
7195	0
55672	369
84809	338
11209	32
26869	0
729574	0
100126533	0
284729	0
100189045	0
102723383	0
6060	0
11223	21
100500876	0
100189298	0
7193	0
791226	0
9696	853
26870	0
4237	2495
23400	4747
6390	2390
11240	32
29943	64
51702	10
100616188	0
23569	0
353238	0
55920	1567
55160	1531
81569	0
101927876	0
84966	0
127707	0
5081	0
80834	0
8659	1886
100616120	0
100302276	0
126917	392
23352	8187
23065	6336
51154	1561
246181	14
22977	14
100506730	109
8574	3241
54896	1604
832	16542
100532736	0
440574	2489
644068	30
4681	52
3362	9
255104	489
54546	0
23252	404
30814	0
5320	0
5322	0
26279	0
64600	0
391013	0
127733	0
101928017	0
127731	0
339505	0
55450	3507
79594	1995
163933	0
978	4
65018	1755
102464833	0
100861548	220
1650	12228
57576	102
400745	1718
50809	4724
8672	7316
100302155	0
1889	8308
100506801	0
84224	304
249	10
5909	115
84196	2379
401944	81
3339	35356
23436	0
10136	0
101928043	13
29092	226
998	9671
54361	12
100616433	0
9923	823
2046	0
102466615	0
712	0
714	0
713	0
2048	2705
100616391	0
100422914	0
646262	0
729059	0
23028	2206
100422866	0
100616177	0
7798	2331
3352	0
100996511	31
10236	3405
80818	413
148898	39
6920	427
55616	1794
1870	14
101928163	0
3399	8285
259283	0
6135	13224
6924	2452
100506963	11
57095	3461
11313	4496
2582	1577
3155	2005
2517	1389
1269	0
100616492	0
55629	1731
10772	2817
127294	3
58985	0
163702	2
284632	0
57822	6
90529	551
57185	6356
100750325	0
11123	273
100506985	63
400746	0
10250	2416
25932	29892
864	0
102465437	0
100616365	0
25949	1792
57035	1342
6007	13
23585	2643
6006	43
55219	1142
26119	2585
57134	3225
57190	8934
56181	1122
646471	79
79000	28
164091	1767
3925	3649
100500808	0
5051	1035
2134	498
7780	0
105376910	0
84676	4
149420	113
79927	0
105376887	0
51042	1020
10256	2
378807	0
101928303	5
64793	313
83442	27487
91544	306
1043	0
55057	0
257101	0
79727	0
79947	3236
101928324	8
3151	3896
6195	263
100302190	0
101928728	35
8289	2680
55650	510
84243	1742
2810	0
54707	616
63906	385
10726	6661
8431	0
126695	0
388610	1449
115572	25
6548	2362
23038	2752
84065	1799
644961	27
100887744	0
84958	9
9064	2297
8547	4
388611	0
2827	100
10163	3587
27245	2143
2268	0
2537	28931
199870	323
23673	3204
5511	1382
677774	1
9473	192
6118	1432
27293	2
55113	661
2140	1119
5724	0
22826	4401
93974	6055
83667	678
54797	542
65979	1062
1104	600
8420	578
6080	29
26768	42
54952	601
85028	168
692212	7
677838	18
677825	5
692073	11
115273	37
6883	739
26824	1
10691	302
105376911	7
51441	3300
4985	0
2035	1349
399474	239
6429	1871
51102	842
10076	399
101928460	0
101929406	0
4146	4
100129196	4
7805	0
100616164	0
400748	0
9672	10609
9698	3073
692234	2
692235	4
692200	0
79570	10
9410	586
51538	1516
2170	276
347735	4996
149086	0
284551	0
64129	334
3061	3
553115	2259
1307	516
576	1318
100423028	0
90853	5895
8073	8563
10657	5235
55116	483
100847018	1
23633	4581
200081	5730
79140	161
56063	300
55721	82
149069	16
8668	7422
339483	204
84734	79
3932	0
3065	5844
65108	6388
100128071	52
81629	29
55108	4039
728116	0
653121	229
339487	773
5928	2205
81493	3020
57648	3687
8565	4937
64766	737
252995	20
3208	4
113452	2805
127544	801
204	3580
113451	181
55223	333
149076	544
127550	2
1912	4387
100500853	0
101929464	0
7579	241
114784	740
127540	0
402779	0
84970	0
693137	0
2709	11
127534	17
2707	0
2701	0
113444	1545
58512	0
653160	31
100506144	699
9204	749
79830	438
6421	4843
9202	1907
79932	5592
23154	5815
339488	36
5690	4662
127703	2236
63967	407
192670	416
26523	1158
192669	664
27285	1
54936	1527
1296	3550
27095	2865
55700	17333
9967	4614
79729	248
55194	5209
83931	1812
84967	1379
127700	232
64960	1390
1441	0
2899	0
100422898	0
728431	93
80149	123
102465438	1
64769	1232
100847010	8
79753	612
7802	222
29889	1837
284654	0
54955	584
55143	373
284656	2
149175	179
79693	588
127687	3982
4520	650
3633	381
10946	2027
2275	803
51118	1064
5453	0
100500801	0
339442	0
64121	4393
100527950	3
26292	5
81025	0
54933	69
79647	4648
4725	7332
23499	26632
643314	2484
105378950	0
353500	36
728448	68
8761	8755
101929516	1
677834	5
26508	0
84618	0
51440	0
10450	1026
656	4
64064	52
105378951	0
101929536	0
54802	442
4610	35
84879	239
10487	25626
5538	2435
6018	394
127391	0
10269	4367
1298	25
64744	2236
65243	58
339559	132
64789	328
127396	74
9783	20
100130557	21
4802	675
407034	0
407031	0
9132	4
163732	544
1503	2389
100507178	42
200172	19
22955	806
100132074	1
1907	0
59269	236
2981	0
2980	0
22887	1108
284716	0
84217	23
79717	1430
728621	96
10465	397
4904	39637
149461	0
64175	4558
79078	374
100129924	2
374969	158
114625	830
51058	234
339539	0
6513	12015
440584	75
105378684	11
440585	2
10969	2998
102465439	0
149465	20
128218	0
149466	0
7075	0
4352	4
991	641
64834	6399
102466723	0
112950	697
23334	1099
102465440	0
81888	16
5792	6986
9682	1824
100132774	14
6487	1007
101929592	2
102464830	0
9048	10
9670	2986
1802	593
533	6693
8704	5336
149473	335
6536	93
128209	5
105378952	0
55929	953
79033	1506
100874278	6
55182	1060
100847089	0
79639	319
339541	73
26828	0
26830	0
11004	386
6202	18911
26811	61
94161	2
94162	7
94163	5
266675	32
1263	1846
343521	48
149478	616
8643	81
8891	1419
79654	3143
7389	6114
57643	111
400752	11
84842	30
4595	147
114034	205
10420	73
126661	87
25974	200
5052	26639
10327	3269
4678	981
149483	14
60313	2005
728963	4
51249	553
3652	703
23139	3520
8503	830
101929626	8
10103	40
55624	6555
541468	26
8438	181
10489	5321
7388	4077
387338	769
2166	74
729041	55
101929651	0
127343	0
100507423	6
148930	0
8569	787
148932	378
64756	2435
374973	4
100130197	10
9813	3871
1580	0
163720	0
1579	0
260293	7
199974	0
284541	0
100874253	7
10158	0
6886	2
6491	343
51727	7766
102724077	26
2301	3
84793	209
2306	705
388630	12
391037	0
200010	1
54558	119
84871	0
79656	0
101929721	0
100874313	0
1996	0
63950	0
11124	1361
1031	339
100616189	0
102466656	0
284546	0
26994	8014
22996	218
102724097	0
2060	2179
114883	2303
4898	5599
100313892	0
5865	7054
51060	2938
112970	0
104355143	0
91408	1207
9372	1218
200014	2812
4998	106
84950	306
23318	745
105378722	2
2882	134
348378	0
65260	491
79699	1062
440590	6
55268	941
6342	4619
100616156	0
100616458	0
100616145	0
127435	1326
6512	2
1376	655
54987	920
4116	709
100507564	6
7804	2123
163742	0
63948	0
148979	790
105369175	93
55706	635
54432	779
1733	0
51668	612
115353	1505
388633	0
9528	9150
127428	404
100616315	0
200008	0
606495	236
51253	4190
23648	853
619518	14
26027	61
338094	5
374977	0
100527960	0
7268	24
25973	172
55001	2
163747	2
1718	28368
100126514	0
199964	6
7809	1
255738	376
23358	2085
100507634	16
100616272	0
8613	9866
5563	311
199920	0
731	0
732	0
1600	0
101926890	0
115209	322
4070	4
114803	830
3725	13904
100131060	11
101926925	6
729467	0
55277	860
100616409	0
101926944	0
51361	8
1573	136
127795	0
101926964	0
100996570	4
4774	348
645030	0
414927	0
83941	1455
10207	551
100422902	0
100422946	0
54596	0
163782	0
7398	684
85440	4341
27329	0
84938	319
199899	0
100996301	0
27022	0
102464823	0
29929	261
23421	250
84455	245
79469	7
5236	4765
4919	366
101927034	2
148581	16
57685	611
100616338	0
55225	454
3716	6281
101927084	2
105378775	4
100500854	0
406893	0
205	3428
9829	495
54741	4944
3953	391
5142	225
101927139	0
84251	489
100422871	0
200132	16
10022	0
79819	163
57708	1220
23169	982
400757	0
149233	0
3595	14
26135	9420
1647	12230
55970	33075
100289178	37
9077	38114
79971	6204
100302279	2
6121	0
55635	282
101927220	0
57554	9
5301	0
55631	664
9295	4047
81573	962
11147	269
1491	98
101927244	0
5733	30
100132618	23
9406	2311
406962	18
100852410	6
257194	739
100852409	0
101927295	0
127255	26
100526835	0
8790	448
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	2941
127253	604
431707	1
204962	0
34	1409
1744	52
5876	2260
692085	5
26805	6
26804	5
4438	10
127247	0
101927342	0
256435	68
81849	239
102466995	0
10026	2856
26289	2448
26009	1225
23032	1982
374986	1605
374987	138
91624	3219
8880	1656
11080	13261
54810	133
149047	0
5737	571
10964	603
10561	1510
64123	789
101927412	0
23266	1268
101927434	0
101927498	0
101927587	0
101927560	0
79739	1032
5567	2055
148418	14
391051	1
58511	0
80135	804
2787	2890
100505741	18
1486	1072
103695366	6
439927	0
117178	1243
23566	131
255231	699
55283	1025
126820	611
100616481	1
84144	167
148423	653
8915	757
646626	0
23576	6837
3491	14543
54680	960
255631	80
57489	1036
102465842	0
9635	36
1179	0
22802	0
9629	0
105378828	39
51100	4590
9403	7075
9653	2221
339524	2
101927844	0
105378832	0
8543	1126
100505768	0
101927891	3
5586	1972
2959	697
56267	1247
494115	375
2635	1705
2633	2699
2634	2219
388646	2
115361	47
115362	8
729930	0
163351	14
400759	3
23507	206
84230	253
400761	36
55144	993
105378846	0
492303	7
284695	970
343472	0
84146	680
164045	0
8317	140
7049	2673
676	0
253152	301
646817	8
284697	20
23285	100
388649	2
11146	230
79871	337
2672	4
7813	761
6125	15750
388650	1013
6083	8
26782	3
22823	370
50999	3580
343099	257
100131564	184
1810	2010
54874	1658
100126520	0
8412	2835
100129046	4
100126348	0
100189133	3
30836	1641
2730	2963
24	8
9411	4084
5825	1633
2152	58
101928079	7
100616321	0
126969	107
1266	25712
105378862	39
729970	331
199857	431
101928098	0
148534	32
100527978	9
101928118	2
25950	169
440594	0
100996635	0
102723661	0
101928241	0
58155	309
1806	1087
100873932	0
100873933	0
400765	120
100616452	27
406928	0
729987	4
51375	1202
163404	0
100129620	0
9890	0
101928270	0
54873	1423
391059	202
178	1304
23443	1482
64645	1675
163786	102
54482	221
127495	17
1629	753
100506007	38
8634	3185
693138	0
8556	82
54112	2
100128787	0
7412	90
2135	1590
148867	1421
51611	669
102606465	148
101928334	0
101928370	5
1901	429
104355286	0
118427	0
94236	0
1301	3657
101928436	1
55599	349
280	75
648740	2
279	0
276	0
277	0
278	0
100129138	32
101928476	0
55170	524
22854	170
10451	131
102465839	0
100873946	0
29957	1523
148545	0
653149	0
284611	316
113802	92
55119	1198
163479	2
6814	1437
254268	6
642864	0
29899	100
23155	1919
22911	1711
6884	1515
56900	2361
677766	0
127003	1
57535	50
6301	6985
1952	372
84722	166
343263	0
6272	7974
5686	2585
284612	26
127002	121
284613	688
57463	488
83873	5
2773	3465
406974	0
2780	31
271	4607
2948	815
2946	1191
2944	756
2949	334
2947	2138
79574	0
1435	3628
10768	3975
85369	1588
257	122
104355139	0
164153	2
388662	89
100873974	0
3749	714
440600	0
64783	292
9122	1218
10542	3591
101410535	1
84432	0
643160	0
440602	0
3744	0
3737	6
3738	0
963	0
55791	480
128338	680
10390	767
79961	18
1117	67
149620	0
27159	0
128344	71
441897	0
5016	16
79084	2228
515	5039
128346	14
57413	8
140	0
100129269	9
5906	2070
55924	135
100506343	0
101928718	0
11218	579
3752	2
100874295	0
100873995	0
643355	3
55917	2980
100422976	6
7482	1344
54879	977
829	7846
4343	2943
389	26103
333926	50
284467	1
100996702	65
6566	3218
246182	3
100506392	56
100996251	24
9860	263
643441	0
260425	751
10745	1207
54665	306
100287722	5
26191	112
440603	6
10717	324
64858	235
101928846	0
204851	1505
56944	5726
148281	0
51592	1093
10286	1352
163259	78
270	0
4893	1453
7812	22434
80143	1091
6847	0
7252	1
10100	4
4803	183
81839	1047
845	0
4808	76
101928995	1
101928977	2
55356	465
126868	31
476	16451
84852	25
101929023	0
965	152
100616384	0
3321	8
100302117	0
388667	0
914	0
5738	1773
9398	4
101929099	8
8458	517
100126331	0
80263	242
79679	2
104355292	0
10905	2141
100996263	1
54855	738
54834	475
10885	1090
200162	0
6913	0
10352	199
104472716	0
101929147	146
51179	0
100874270	0
3284	0
3283	0
128102	0
644242	11
90874	569
26227	1390
3158	0
83998	0
343505	0
11085	0
4853	15694
9554	8937
105378954	17
728841	477
767846	20
100996724	424
101929796	347
101060684	625
100189005	0
101954277	0
653505	0
728855	65
101954264	0
100189257	0
105369199	19
100996721	0
100126488	0
101929798	0
2210	0
100996318	0
337875	69
653820	38
653464	371
100873165	0
647121	11
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	2
100996713	0
554282	17
100996712	103
101060524	0
730262	0
101954267	0
100189323	0
284565	1117
100189127	0
728945	0
105371215	0
1818	0
645166	187
647135	360
728833	30
101929805	0
102724235	22
103091866	85
645142	0
101954266	1
7214	0
100288142	420
100126510	0
101060254	0
101929780	111
653519	502
5174	20
11126	5
27246	1037
10623	1158
200035	93
10401	2084
102466191	0
148741	175
8515	514
8799	1058
114814	16
9939	2723
128077	1769
84265	809
284615	487
10628	619
148738	2
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	7
100132406	167
388677	834
170688	4
105371242	0
102724558	50
100288805	51
105373468	7
149013	257
728989	0
100189334	0
101447996	0
644861	0
5565	1268
171423	1092
2330	56
9557	1654
100289211	0
607	856
51205	274
2702	0
2703	0
51463	167
100034743	2
100189140	0
26864	0
100189193	0
200030	255
101927468	11
100189056	0
100189307	0
100189174	0
100188998	0
100847044	0
101954273	0
102466225	0
26860	0
100132057	4
101954272	0
388685	33
644591	0
25832	1630
100996763	235
440672	17
9659	1972
400818	639
653513	82
100996761	28
101060226	354
653598	0
57234	33
644634	0
100189228	0
102723955	0
100189059	0
440689	33
2209	20
101927767	8
653604	0
8370	2
105371405	2
126961	0
8337	11
337873	11
723790	3
333932	0
554313	0
8349	1172
8338	4
317772	6
51027	292
9900	2073
10262	2779
10903	655
56957	1113
105373477	0
11311	1137
51177	4372
81611	1587
23632	8
51107	4819
79630	854
148523	370
54460	2194
9129	1177
23248	1082
80222	1026
102465529	0
1893	5686
100874054	4
54507	581
105371437	10
100422997	0
574406	3
4170	6982
2029	3560
55204	1062
84072	0
1520	41
1513	82524
405	1428
9869	829
29956	8934
8416	273
55793	988
58497	294
149428	10
54964	290
56882	2013
10962	6119
126626	97
10500	181
100534012	0
79626	0
388695	170
79005	25
29765	3
6944	1190
8394	2872
5710	5257
57592	885
5298	3086
5993	1451
8991	527
5692	6744
23126	1027
57530	14
7286	628
693139	0
81609	1526
11189	0
284485	11
65005	929
51686	99
11022	268
339398	0
6097	0
100191040	10
100132111	2
284486	27
117145	769
6281	6381
441908	0
6282	21599
100131107	0
126637	0
7062	0
126638	0
388697	13
2312	65
339400	54
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	2
199834	0
100129271	0
448834	20
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	25
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	0
6283	0
6279	0
338324	1
645922	0
6278	0
6277	61790
6276	0
6275	1921
101928034	8
6274	18
6273	129
140576	13221
57402	0
6284	3296
6271	17
26097	1674
23557	1225
3608	5065
100189015	0
4881	0
102466879	0
65123	55
11000	2
343052	0
105371448	0
57459	38
9909	1353
200186	873
27173	5599
102465441	0
148327	68
10899	3237
5872	9394
6232	8193
91181	2
100847024	0
7170	21944
100126346	0
388701	6
25912	5585
9898	6437
10456	2480
89872	0
57198	10291
3570	183
126669	0
126668	0
55585	2815
100874097	0
1141	0
103	7875
3782	5
10654	2011
57326	6198
90780	902
101928120	20
6464	24249
1163	544
100423020	3
80308	1191
55891	0
51043	1389
127579	4
149095	4
100505666	5
8751	10524
1945	237
1944	26
1942	5
55974	2022
54344	1131
200185	2967
80128	724
4582	111
693235	1
7059	4543
4580	516
2630	80
2629	36
10712	3
10067	0
1196	0
57657	0
5313	0
2224	3757
284618	19
23623	1621
55870	1737
693140	0
645682	0
645676	57
55154	756
55249	1049
7818	3562
100129405	103
54856	1286
23208	5348
6016	1157
22889	987
677823	0
677771	2
339403	0
9181	3990
102465442	0
105371729	1
6746	6369
56893	1683
28956	1585
57111	2
92312	899
4000	43470
64218	21
9673	1292
11243	201
100527963	0
632	0
79957	10
23381	4424
84283	280
112770	9385
391104	4
7203	10391
128229	22
57127	0
10485	0
407046	0
4209	2142
128239	610
164118	0
128240	3271
54865	804
101928177	0
60484	2
63827	102
10763	8173
1382	4513
81875	960
51093	411
79590	2021
3068	6714
5546	1986
9047	21
4914	4
3645	0
375033	3471
149499	29
9826	1868
768220	2
440695	1
2117	899
360155	0
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	3689
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	0
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	3966
9447	0
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	808
343413	0
56833	14
284677	51
391123	60
25790	71
100422852	0
8407	22869
57549	16
89886	37
100505633	81
93183	787
3766	0
3765	0
93185	3628
477	0
480	0
844	6
729867	28
8682	39098
50717	3179
5824	3319
4807	17
1314	15734
474338	2
23385	9374
57216	0
114836	0
8832	0
6504	0
962	0
57823	2
4063	0
51744	0
55600	0
101928372	0
142683	0
50848	98
100131187	6
7391	1075
257106	0
81607	3
126823	126
5202	1882
4817	1001
9191	557
51506	2256
27005	416
5498	579
8703	1858
9507	113
4720	4263
2207	1
336	0
84134	574
100847090	0
9970	9
654790	0
4359	115
6391	4550
257177	111
100189373	0
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	6
100189380	0
3310	23
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	2
100189003	0
2215	0
2213	0
641311	0
84824	78
127943	279
11266	456
102724329	0
22926	3711
25903	432
9722	16
100616386	0
693141	0
284680	0
400793	56
117157	6
127933	7323
6675	5868
4921	14308
51478	195
339512	110
5999	55906
8490	1917
101928404	2
83540	304
100422212	0
5087	1646
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	4953
223	4268
440700	0
54499	4477
100147773	4
7371	1514
100500832	0
149297	5
100126349	0
116123	0
57645	1233
117143	162
387597	0
84944	0
10223	0
92235	0
101928484	0
5451	229
919	0
8804	4108
92241	0
100189211	0
100189019	0
9019	7277
55811	6
25874	3873
55827	2185
100313835	0
23432	1253
261726	1378
375035	177
84832	153
9095	48
693142	0
100505918	0
101928565	0
6846	0
6375	0
1805	0
79100	0
101978719	0
101928596	6
481	117
29922	349
8548	1242
57821	8
10560	420
2153	0
6403	0
6402	4
6401	2
92342	142
55732	167
57147	234
22920	1860
149281	0
100423010	0
100422839	0
284688	0
101928650	11
92344	237
5396	12653
80133	10
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	4
2329	188
7151	0
23215	5992
4653	996
8674	695
51603	1784
26052	43
100874284	0
100628315	64
406996	0
100422882	0
406977	0
102724541	0
92346	0
5279	498
51430	2680
356	0
8995	0
7292	54
100506023	82
101928673	20
9588	9205
284525	2
730159	0
339416	22
27252	1053
91687	213
55157	680
100506046	8
60674	1851
26769	7
26802	23
26774	54
26770	1
692198	13
26806	13
692197	8
692196	14
692195	11
619498	13
84614	111
462	4
149041	617
102724601	0
9910	1377
9293	0
101928696	2
27101	2389
63931	937
63923	0
9674	303
7143	0
101928727	1
101928751	0
64326	1125
677679	0
60676	162
460	22
574441	0
57795	0
102724661	0
101928778	0
89866	415
730102	375
100302401	73
9462	1874
400797	6
84066	0
105373472	2
400798	24
100616328	0
55103	1198
9068	24
9917	3892
64222	1448
27	3391
6646	2556
126859	4
7827	0
163589	0
148753	0
163590	3028
26092	3098
9857	1396
5768	48986
200058	3282
89884	19
100527964	63
84320	939
100423032	0
148756	0
9213	811
57710	131
10228	1220
3140	2652
51278	964
101928973	0
100287948	0
777	0
127665	0
400799	0
2752	5826
127670	0
388719	0
353299	4
6041	338
6004	48
284648	0
85397	0
80896	90
1660	5585
81626	0
3915	37425
3918	3609
23057	20
284649	15
9887	2228
4688	48
10092	11930
23179	1436
403314	0
23127	433
116461	824
102724846	0
81563	2892
80267	2025
116496	7022
101929069	0
6045	475
81627	820
54823	261
10625	3090
100288079	0
101929093	0
83872	3137
10216	15
7175	4319
54953	1089
10896	10
102724919	2
5132	6
5743	6624
103752588	6
5321	3861
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	0
431704	0
5996	0
6003	0
100616345	41
5997	286
102724954	2
51377	793
6738	1019
51022	537
79577	1755
100302163	0
8707	2
101929184	0
343450	374
100616363	0
3075	6490
10878	0
3078	45
10877	0
3080	0
81494	0
2165	0
259266	561
360023	856
23418	22
163486	230
388722	211
56956	0
140609	8395
127124	0
5788	10
100131234	6
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	6
554279	2
23528	717
9928	210
83479	444
101929224	0
23271	2077
2848	0
55765	4
23046	46
779	0
647219	2
252839	3326
91156	0
5317	26
7139	1
3898	0
7135	0
23612	9838
1465	18130
376693	14
89796	8040
100873949	1
100847050	0
100302158	0
55705	3105
102466724	7
149345	3156
25802	3631
10440	4636
6051	3789
102465443	0
1999	0
9283	0
127829	2725
5778	0
148713	4
59352	0
29089	502
4660	1358
127833	17
10765	2560
100506696	110
641515	0
148709	2
5877	755
59349	1702
51094	5066
51706	8492
100506747	1
92703	1201
8497	219
4656	0
134	370
4608	2
1116	49401
1118	0
100506775	0
730227	0
7832	466
2331	777
5549	89
26254	2
493	35720
677843	7
84719	53
54900	2
9877	3619
100381270	219
6635	1018
284573	0
9580	136
55224	101
101929441	4
5972	0
3814	0
127845	12
22874	85
127841	0
84919	946
5287	323
100189122	0
100189425	0
4194	451
10446	14
23114	12440
6900	10
388730	52
5929	682
25778	1668
9911	516
81788	471
55220	18
284576	0
93273	5
101669762	13
105371697	4
442891	0
100189098	0
5129	1659
284578	0
148808	32
2005	1026
85414	348
64710	8046
8934	2267
254428	1828
148811	0
284581	2
115019	0
103021296	0
103021295	0
338382	180
1510	0
440712	0
553	0
729533	48
23380	2473
9641	799
102466202	0
83593	76
1939	947
8444	1331
9261	4868
3586	0
29949	0
50604	0
11009	0
9214	0
5284	0
83953	0
79098	6
5208	813
55432	348
725	4
722	0
1604	2803
1380	0
1378	0
1379	0
4179	7374
407026	4
407025	2
148696	2
947	16
105372883	0
5362	1100
642587	0
406988	0
57172	44
3914	904
100422894	0
50486	199
3290	242
80342	7
148304	91
3664	42
27042	1210
255928	249
574036	4
56256	0
105373474	1
55733	438
3756	10
55758	671
7188	574
84791	129
343035	0
7779	1292
4751	162
9926	1875
102723727	0
25896	554
51514	237
100131205	95
100422947	0
101929541	2
5525	920
692157	0
55248	573
29937	2331
101929565	0
467	40
149647	0
55509	21
25936	855
128387	468
149643	4
642946	37
28982	313
79805	10
90806	640
26750	1367
100505832	2
100861504	0
5629	18
105372911	0
56950	691
5784	7132
1063	1095
3776	384
101929612	0
51133	891
7399	0
102723833	0
2104	10
55105	274
128153	15
103752555	0
100885798	0
101929631	0
51018	825
728463	4
7042	1555
103611157	0
643723	785
127018	844
102723886	34
55532	0
2058	7463
10380	1475
55699	6293
406997	0
406969	0
25782	2552
100302234	0
677818	0
6791	12
4139	210
79762	81
54996	131
64757	327
101929730	40
100873924	9
105373280	3
3142	982
400804	12
11221	1801
101929771	32
100189378	0
79802	47
9015	215
100506161	13
375056	2996
64853	1746
148362	1505
400823	0
84976	499
7100	16
55061	14
164127	0
388743	2
824	47820
7159	1398
105369195	114
441124	9
23219	1336
8560	7780
101927143	0
101927164	2
4931	606
100313769	0
29097	1587
80232	6971
100616468	0
149111	576
127602	324
3930	443
55740	16468
6726	5374
2052	5347
9725	1581
10637	2
29920	3386
102466270	0
7044	0
163859	667
3020	3358
64746	3275
83881	0
286826	88
142	4138
375057	0
3707	1121
100506443	2
5664	2047
56997	384
105379282	1
8476	5777
339500	105
100130093	9
65094	258
116841	947
105373289	2
339501	0
