Geneid	SRR21709660
94161	10
94162	6
94163	4
266675	24
1263	1748
343521	106
149478	968
8643	105
8891	1243
79654	3361
7389	5159
57643	146
400752	0
84842	14
4595	166
114034	179
10420	51
126661	99
25974	175
5052	32876
10327	2982
4678	742
149483	28
60313	1923
728963	5
51249	583
3652	639
23139	3722
8503	886
101929626	0
10103	53
55624	6112
541468	29
8438	90
10489	4600
7388	3701
387338	673
2166	49
729041	60
101929651	0
127343	0
100507423	4
148930	0
8569	878
148932	443
64756	1908
374973	0
100130197	0
9813	3818
1580	0
163720	0
1579	0
260293	0
199974	0
284541	1
100874253	1
10158	0
6886	0
6491	306
51727	8916
102724077	13
2301	2
84793	125
2306	380
388630	72
391037	0
200010	1
54558	121
84871	0
79656	0
101929721	0
100874313	0
1996	0
63950	0
11124	1164
1031	169
100616189	0
102466656	0
284546	0
26994	7875
22996	155
102724097	0
2060	1962
114883	2783
4898	5290
100313892	0
5865	5818
51060	2575
112970	0
104355143	0
91408	929
9372	1176
200014	2646
4998	63
84950	337
23318	635
105378722	2
2882	198
348378	0
65260	530
79699	1097
440590	4
55268	791
6342	4484
100616156	3
100616458	0
100616145	0
127435	1192
6512	12
1376	617
54987	671
4116	691
100507564	12
7804	2995
163742	0
63948	0
148979	1063
105369175	100
55706	570
54432	796
1733	0
51668	534
115353	1457
388633	0
9528	10748
127428	304
100616315	0
200008	0
606495	181
51253	4625
23648	1008
619518	13
26027	73
338094	4
374977	0
100527960	0
7268	25
25973	209
55001	0
163747	2
1718	30270
100126514	0
199964	0
7809	0
255738	1282
23358	1548
100507634	43
100616272	0
8613	6345
5563	359
199920	2
731	0
732	0
1600	3
101926890	0
115209	317
4070	6
114803	792
3725	19290
100131060	10
101926925	0
729467	0
55277	750
100616409	0
101926944	0
51361	14
1573	129
127795	0
101926964	0
100996570	8
4774	225
645030	0
414927	0
83941	1912
10207	411
100422902	0
100422946	0
54596	0
163782	2
7398	503
85440	3585
27329	0
84938	324
199899	0
100996301	0
27022	0
102464823	0
29929	361
23421	238
84455	228
79469	18
5236	5242
4919	316
101927034	4
148581	10
57685	830
100616338	0
55225	350
3716	6132
101927084	4
105378775	0
100500854	0
406893	0
205	4818
9829	749
54741	5210
3953	338
5142	349
101927139	0
84251	546
100422871	0
200132	24
10022	0
79819	111
57708	1183
23169	925
400757	0
149233	0
3595	6
26135	8070
1647	21265
55970	26580
100289178	48
9077	28622
79971	4566
100302279	0
6121	1
55635	141
101927220	0
57554	1
5301	0
55631	555
9295	3838
81573	1076
11147	228
1491	146
101927244	0
5733	74
100132618	17
9406	2386
406962	16
100852410	8
257194	755
100852409	0
101927295	0
127255	4
100526835	0
8790	390
51086	0
105378804	0
105378803	0
127254	0
101927320	0
1429	2047
127253	580
431707	0
204962	8
34	1162
1744	24
5876	2266
692085	1
26805	12
26804	10
4438	6
127247	0
101927342	0
256435	24
81849	196
102466995	0
10026	2278
26289	2720
26009	1165
23032	1646
374986	1830
374987	87
91624	2861
8880	1451
11080	10568
54810	168
149047	1
5737	450
10964	1063
10561	2028
64123	771
101927412	0
23266	1186
101927434	2
101927498	2
101927587	0
101927560	0
79739	1063
5567	2088
148418	2
391051	2
58511	0
80135	847
2787	3070
100505741	4
1486	966
103695366	6
439927	0
117178	585
23566	168
255231	786
55283	1696
126820	361
100616481	0
84144	196
148423	793
8915	628
646626	0
23576	9237
3491	17137
54680	1088
255631	94
57489	1278
102465842	0
9635	8
1179	0
22802	0
9629	0
105378828	18
51100	4791
9403	6744
9653	2665
339524	0
101927844	0
105378832	0
8543	1122
100505768	0
101927891	6
5586	1798
2959	697
56267	943
494115	325
2635	1375
2633	1987
2634	983
388646	0
115361	37
115362	8
729930	0
163351	8
400759	0
23507	140
84230	234
400761	8
55144	1071
105378846	0
492303	10
284695	783
343472	0
84146	672
164045	2
8317	97
7049	1701
676	0
253152	347
646817	8
284697	47
23285	117
388649	0
11146	298
79871	383
2672	24
7813	768
6125	11646
388650	1610
6083	1
26782	4
22823	310
50999	3761
343099	144
100131564	253
1810	2457
54874	1087
100126520	0
8412	3220
100129046	9
100126348	0
100189133	0
30836	1956
2730	3796
24	17
9411	2783
5825	1346
2152	157
101928079	18
100616321	0
126969	111
1266	20120
105378862	26
729970	230
199857	484
101928098	6
148534	15
100527978	0
101928118	0
25950	150
440594	0
100996635	0
102723661	0
101928241	0
58155	244
1806	862
100873932	2
100873933	0
400765	114
100616452	21
406928	0
729987	8
51375	1001
163404	0
100129620	0
9890	4
101928270	0
54873	1345
391059	190
178	969
23443	1324
64645	1987
163786	130
54482	225
127495	9
1629	782
100506007	15
8634	3460
693138	0
8556	80
54112	0
100128787	0
7412	8
2135	1530
148867	1577
51611	541
102606465	131
101928334	0
101928370	20
1901	488
104355286	0
118427	0
94236	0
1301	1381
101928436	6
55599	271
280	76
648740	0
279	0
276	0
277	3
278	0
100129138	23
101928476	0
55170	417
22854	277
10451	182
102465839	0
100873946	0
29957	1222
148545	0
653149	0
284611	308
113802	108
55119	1351
163479	0
6814	1366
254268	0
642864	0
29899	80
23155	2239
22911	1672
6884	2342
56900	2305
677766	0
127003	0
57535	103
6301	7718
1952	292
84722	153
343263	0
6272	5412
5686	2707
284612	35
127002	103
284613	836
57463	548
83873	8
2773	3364
406974	0
2780	36
271	4791
2948	646
2946	1222
2944	762
2949	281
2947	1760
79574	0
1435	3223
10768	4977
85369	1736
257	202
104355139	2
164153	0
388662	228
100873974	2
3749	1725
440600	4
64783	287
9122	913
10542	4034
101410535	2
84432	0
643160	0
440602	0
3744	0
3737	8
3738	0
963	0
55791	526
128338	707
10390	866
79961	12
1117	52
149620	2
27159	0
128344	64
441897	0
5016	55
79084	1941
515	4481
128346	28
57413	2
140	4
100129269	9
5906	2249
55924	106
100506343	0
101928718	0
11218	591
3752	7
100874295	0
100873995	0
643355	0
55917	2168
100422976	0
7482	307
54879	415
829	6301
4343	1884
389	19693
333926	34
284467	4
100996702	93
6566	3510
246182	8
100506392	40
100996251	27
9860	202
643441	0
260425	648
10745	1363
54665	293
100287722	4
26191	113
440603	16
10717	348
64858	199
101928846	0
204851	1275
56944	2879
148281	0
51592	1008
10286	1355
163259	92
270	0
4893	1534
7812	19458
80143	959
6847	0
7252	0
10100	46
4803	233
81839	1025
845	0
4808	97
101928995	2
101928977	2
55356	624
126868	85
476	12739
84852	24
101929023	4
965	224
100616384	0
3321	16
100302117	0
388667	0
914	0
5738	1390
9398	5
101929099	0
8458	467
100126331	0
80263	179
79679	0
104355292	0
10905	2166
100996263	0
54855	365
54834	530
10885	1189
200162	0
6913	0
10352	202
104472716	0
101929147	89
51179	0
100874270	0
3284	0
3283	0
128102	0
644242	12
90874	600
26227	975
3158	0
83998	0
343505	0
11085	0
4853	18168
9554	8010
105378954	17
728841	515
767846	42
100996724	369
101929796	301
101060684	232
100189005	0
101954277	0
653505	0
728855	142
101954264	2
100189257	0
105369199	28
100996721	0
100126488	0
101929798	0
2210	0
100996318	2
337875	54
653820	43
653464	287
100873165	0
647121	15
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	3
100996713	0
554282	29
100996712	81
101060524	0
730262	0
101954267	2
100189323	0
284565	1117
100189127	0
728945	0
105371215	0
1818	0
645166	171
647135	284
728833	12
101929805	1
102724235	30
103091866	116
645142	0
101954266	3
7214	0
100288142	368
100126510	0
101060254	2
101929780	168
653519	441
5174	33
11126	17
27246	1018
10623	1220
200035	78
10401	2241
102466191	0
148741	158
8515	383
8799	1033
114814	31
9939	2822
128077	1546
84265	659
284615	414
10628	967
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	4
101928979	2
100132406	88
388677	564
170688	0
105371242	0
102724558	29
100288805	42
105373468	5
149013	398
728989	0
100189334	0
101447996	0
644861	0
5565	1684
171423	940
2330	61
9557	1165
100289211	0
607	669
51205	303
2702	0
2703	0
51463	143
100034743	2
100189140	0
26864	0
100189193	0
200030	244
101927468	3
100189056	0
100189307	0
100189174	0
100188998	0
100847044	0
101954273	0
102466225	0
26860	0
100132057	13
101954272	0
388685	45
644591	0
25832	951
100996763	109
440672	17
9659	1612
400818	640
653513	59
100996761	10
101060226	426
653598	0
57234	56
644634	0
100189228	0
102723955	0
100189059	0
440689	45
2209	22
101927767	14
653604	14
8370	4
105371405	4
126961	0
8337	26
337873	4
723790	15
333932	0
554313	0
8349	1558
8338	18
317772	4
51027	279
9900	1155
10262	3153
10903	453
56957	1091
105373477	0
11311	956
51177	5400
81611	1426
23632	0
51107	5048
79630	582
148523	441
54460	1976
9129	1198
23248	1148
80222	1003
102465529	0
1893	2930
100874054	4
54507	307
105371437	4
100422997	0
574406	5
4170	8466
2029	3829
55204	1055
84072	2
1520	35
1513	23853
405	1359
9869	587
29956	7927
8416	164
55793	652
58497	307
149428	22
54964	154
56882	2114
10962	7070
126626	98
10500	238
100534012	0
79626	0
388695	221
79005	27
29765	4
6944	1252
8394	2523
5710	4842
57592	875
5298	2865
5993	1060
8991	284
5692	5971
23126	1110
57530	2
7286	818
693139	0
81609	1399
11189	4
284485	20
65005	752
51686	100
11022	310
339398	0
6097	0
100191040	3
100132111	6
284486	20
117145	672
6281	7942
441908	0
6282	20715
100131107	0
126637	0
7062	0
126638	0
388697	16
2312	48
339400	18
388698	5
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	6
199834	0
100129271	0
448834	22
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	129
163778	0
6698	0
6707	0
6699	0
6703	0
6700	4
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	2
4014	12
114771	0
57115	0
6280	0
6283	0
6279	0
338324	0
645922	0
6278	0
6277	46002
6276	4
6275	1483
101928034	2
6274	18
6273	130
140576	14668
57402	0
6284	3758
6271	22
26097	1676
23557	1131
3608	3954
100189015	0
4881	0
102466879	0
65123	567
11000	22
343052	0
105371448	0
57459	53
9909	1583
200186	1049
27173	4909
102465441	0
148327	45
10899	3114
5872	5971
6232	6273
91181	0
100847024	0
7170	19458
100126346	0
388701	0
25912	5194
9898	5622
10456	2438
89872	4
57198	8771
3570	253
126669	0
126668	0
55585	3048
100874097	6
1141	8
103	6867
3782	4
10654	1847
57326	4862
90780	803
101928120	6
6464	22965
1163	449
100423020	2
80308	1117
55891	0
51043	1513
127579	0
149095	1
100505666	4
8751	7643
1945	238
1944	92
1942	8
55974	1847
54344	1145
200185	3117
80128	679
4582	145
693235	1
7059	3088
4580	484
2630	105
2629	16
10712	0
10067	0
1196	0
57657	0
5313	0
2224	10716
284618	5
23623	1237
55870	1525
693140	0
645682	0
645676	15
55154	774
55249	1059
7818	3349
100129405	91
54856	1111
23208	3701
6016	1566
22889	1051
677823	0
677771	0
339403	0
9181	2766
102465442	0
105371729	0
6746	6065
56893	1720
28956	1500
57111	0
92312	307
4000	30299
64218	16
9673	1802
11243	152
100527963	0
632	0
79957	69
23381	4594
84283	202
112770	8692
391104	0
7203	9730
128229	20
57127	0
10485	0
407046	0
4209	2058
128239	219
164118	0
128240	2697
54865	895
101928177	0
60484	2
63827	77
10763	3274
1382	2642
81875	1031
51093	474
79590	1793
3068	6385
5546	2042
9047	5
4914	0
3645	2
375033	2312
149499	20
9826	2196
768220	0
440695	0
2117	836
360155	0
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	5089
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	4
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	11
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	2714
9447	0
100189166	0
57863	2
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	913
343413	0
56833	21
284677	43
391123	33
25790	88
100422852	0
8407	25668
57549	4
89886	22
100505633	25
93183	672
3766	0
3765	0
93185	4859
477	4
480	0
844	4
729867	17
8682	47139
50717	2749
5824	2763
4807	21
1314	12449
474338	4
23385	8604
57216	0
114836	0
8832	0
6504	0
962	0
57823	0
4063	0
51744	0
55600	0
101928372	0
142683	0
50848	59
100131187	24
7391	1092
257106	0
81607	2
126823	72
5202	2079
4817	804
9191	579
51506	2451
27005	395
5498	597
8703	1951
9507	117
4720	3239
2207	4
336	0
84134	622
100847090	0
9970	8
654790	0
4359	42
6391	3834
257177	125
100189373	0
100189407	0
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	7
100189380	0
3310	8
100189018	0
100189011	0
100189126	0
2214	0
9103	1
3311	0
100189003	0
2215	0
2213	0
641311	0
84824	94
127943	312
11266	535
102724329	0
22926	3458
25903	271
9722	22
100616386	0
693141	0
284680	4
400793	60
117157	8
127933	6290
6675	6524
4921	9151
51478	310
339512	51
5999	44812
8490	2194
101928404	0
83540	93
100422212	0
5087	836
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	4444
223	3736
440700	0
54499	4475
100147773	4
7371	1842
100500832	0
149297	4
100126349	0
116123	0
57645	999
117143	223
387597	4
84944	2
10223	0
92235	0
101928484	2
5451	205
919	8
8804	3409
92241	0
100189211	0
100189019	0
9019	8634
55811	23
25874	4992
55827	2971
100313835	0
23432	907
261726	1222
375035	137
84832	91
9095	71
693142	0
100505918	0
101928565	0
6846	0
6375	0
1805	0
79100	0
101978719	0
101928596	9
481	206
29922	378
8548	1499
57821	12
10560	560
2153	0
6403	0
6402	8
6401	0
92342	132
55732	122
57147	206
22920	1657
149281	0
100423010	0
100422839	0
284688	0
101928650	1
92344	251
5396	8059
80133	5
2328	0
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	76
7151	1
23215	4845
4653	1245
8674	578
51603	1545
26052	57
100874284	0
100628315	69
406996	0
100422882	0
406977	0
102724541	4
92346	2
5279	403
51430	3152
356	0
8995	4
7292	56
100506023	44
101928673	14
9588	8254
284525	0
730159	0
339416	12
27252	1097
91687	294
55157	522
100506046	6
60674	1520
26769	3
26802	20
26774	87
26770	3
692198	9
26806	5
692197	10
692196	10
692195	2
619498	20
84614	56
462	0
149041	660
102724601	3
9910	1357
9293	0
101928696	0
27101	2244
63931	712
63923	0
9674	203
7143	0
101928727	0
101928751	0
64326	1012
677679	0
60676	435
460	22
574441	0
57795	0
102724661	0
101928778	0
89866	339
730102	279
100302401	52
9462	1982
400797	2
84066	0
105373472	6
400798	6
100616328	0
55103	740
9068	59
9917	3916
64222	1416
27	3052
6646	2134
126859	2
7827	0
163589	0
148753	0
163590	3328
26092	3307
9857	929
5768	35270
200058	1478
89884	10
100527964	65
84320	903
100423032	0
148756	0
9213	829
57710	132
10228	1143
3140	2223
51278	823
101928973	0
100287948	0
777	0
127665	0
400799	0
2752	3810
127670	0
388719	0
353299	0
6041	405
6004	12
284648	2
85397	0
80896	53
1660	4591
81626	0
3915	32115
3918	7089
23057	52
284649	14
9887	2353
4688	126
10092	12852
23179	1860
403314	0
23127	391
116461	632
102724846	0
81563	1989
80267	2835
116496	3171
101929069	0
6045	472
81627	801
54823	195
10625	3497
100288079	0
101929093	0
83872	3085
10216	39
7175	3859
54953	1169
10896	18
102724919	0
5132	2
5743	13723
103752588	52
5321	4067
104169671	0
101929766	0
339479	6
101929120	2
440704	0
64407	0
431704	0
5996	0
6003	0
100616345	18
5997	192
102724954	0
51377	715
6738	914
51022	680
79577	1614
100302163	0
8707	2
101929184	0
343450	89
100616363	0
3075	2686
10878	6
3078	49
10877	0
3080	0
81494	0
2165	0
259266	221
360023	797
23418	14
163486	295
388722	225
56956	0
140609	9403
127124	0
5788	10
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	8
554279	0
23528	778
9928	81
83479	432
101929224	0
23271	2214
2848	0
55765	0
23046	42
779	0
647219	2
252839	2750
91156	6
5317	30
7139	0
3898	0
7135	0
23612	8786
1465	17678
376693	19
89796	8505
100873949	3
100847050	0
100302158	0
55705	2287
102466724	2
149345	3351
25802	1165
10440	5211
6051	3366
102465443	0
1999	0
9283	2
127829	3438
5778	0
148713	11
59352	0
29089	284
4660	383
127833	14
10765	2284
100506696	110
641515	0
148709	17
5877	766
59349	1644
51094	5267
51706	9577
100506747	2
92703	1403
8497	268
4656	0
134	287
4608	4
1116	4469
1118	2
100506775	0
730227	2
7832	397
2331	1248
5549	140
26254	8
493	26357
677843	14
84719	11
54900	0
9877	3405
100381270	210
6635	930
284573	0
9580	221
55224	61
101929441	0
5972	2
3814	0
127845	4
22874	17
127841	0
84919	975
5287	456
100189122	0
100189425	0
4194	367
10446	114
23114	13741
6900	0
388730	37
5929	697
25778	1576
9911	460
81788	146
55220	4
284576	6
93273	4
101669762	19
105371697	5
442891	0
100189098	0
5129	1732
284578	0
148808	19
2005	977
85414	378
64710	6111
8934	2380
254428	1978
148811	0
284581	0
115019	0
103021296	0
103021295	0
338382	144
1510	0
440712	0
553	0
729533	46
23380	2267
9641	545
102466202	0
83593	63
1939	921
8444	1481
9261	4227
3586	0
29949	0
50604	0
11009	0
9214	2
5284	0
83953	0
79098	0
5208	920
55432	405
725	10
722	0
1604	2943
1380	0
1378	0
1379	2
4179	7812
407026	2
407025	3
148696	10
947	15
105372883	1
5362	1422
642587	0
406988	0
57172	16
3914	1165
100422894	0
50486	257
3290	186
80342	12
148304	89
3664	24
27042	982
255928	330
574036	8
56256	3
105373474	2
55733	455
3756	4
55758	614
7188	587
84791	87
343035	0
7779	1215
4751	59
9926	2077
102723727	0
25896	468
51514	213
100131205	46
100422947	0
101929541	4
5525	763
692157	0
55248	778
29937	2116
101929565	0
467	54
149647	0
55509	11
25936	783
128387	479
149643	0
642946	16
28982	318
79805	7
90806	563
26750	1398
100505832	0
100861504	0
5629	24
105372911	0
56950	814
5784	5541
1063	409
3776	335
101929612	2
51133	794
7399	2
102723833	0
2104	0
55105	273
128153	17
103752555	0
100885798	0
101929631	0
51018	814
728463	4
7042	1382
103611157	0
643723	825
127018	711
102723886	3
55532	0
2058	6738
10380	1354
55699	4507
406997	0
406969	0
25782	2551
100302234	0
677818	0
6791	15
4139	326
79762	23
54996	179
64757	285
101929730	14
100873924	8
105373280	3
3142	1352
400804	12
11221	1461
101929771	33
100189378	0
79802	49
9015	237
100506161	12
375056	2701
64853	1715
148362	1688
400823	2
84976	466
7100	4
55061	14
164127	0
388743	2
824	41336
7159	1384
105369195	73
441124	22
23219	1312
8560	8693
101927143	0
101927164	0
4931	564
100313769	2
29097	1528
80232	5722
100616468	0
149111	425
127602	254
3930	333
55740	14860
6726	4960
2052	5528
9725	1647
10637	6
29920	2933
102466270	0
7044	8
163859	772
3020	2722
64746	3431
83881	0
286826	65
142	3245
375057	0
3707	1050
100506443	0
5664	2384
56997	349
105379282	2
8476	4192
339500	64
100130093	15
65094	251
116841	964
105373289	2
339501	0
7483	131
100847072	0
