Geneid	SRR21709665
440603	2
10717	400
64858	418
101928846	2
204851	2032
56944	9978
148281	2
51592	1511
10286	1389
163259	116
270	0
4893	946
7812	33343
80143	806
6847	0
7252	1
10100	834
4803	518
81839	794
845	391
4808	6
101928995	2
101928977	3
55356	197
126868	2
476	15685
84852	107
101929023	0
965	176
100616384	0
3321	0
100302117	0
388667	0
914	0
5738	5483
9398	14
101929099	6
8458	684
100126331	0
80263	381
79679	0
104355292	0
10905	1858
100996263	0
54855	736
54834	494
10885	1124
200162	0
6913	0
10352	433
104472716	0
101929147	185
51179	0
100874270	0
3284	0
3283	0
128102	0
644242	0
90874	203
26227	1838
3158	0
83998	0
343505	0
11085	0
4853	10722
9554	3351
105378954	10
728841	722
767846	34
100996724	444
101929796	95
101060684	391
100189005	0
101954277	1
653505	0
728855	62
101954264	0
100189257	0
105369199	0
100996721	0
100126488	0
101929798	0
2210	0
100996318	0
337875	44
653820	20
653464	573
100873165	0
647121	11
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	0
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	16
100996712	325
101060524	0
730262	0
101954267	0
100189323	0
284565	923
100189127	0
728945	0
105371215	0
1818	0
645166	41
647135	253
728833	2
101929805	0
102724235	21
103091866	112
645142	0
101954266	0
7214	0
100288142	209
100126510	0
101060254	0
101929780	100
653519	388
5174	9
11126	8
27246	1767
10623	1417
200035	232
10401	1771
102466191	0
148741	1003
8515	830
8799	1441
114814	83
9939	2434
128077	2750
84265	1199
284615	561
10628	12561
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	19
100132406	110
388677	503
170688	2
105371242	0
102724558	80
100288805	65
105373468	5
149013	406
728989	0
100189334	0
101447996	0
644861	0
5565	1550
171423	547
2330	113
9557	1565
100289211	0
607	1052
51205	770
2702	0
2703	0
51463	98
100034743	4
100189140	0
26864	0
100189193	0
200030	403
101927468	14
100189056	0
100189307	0
100189174	0
100188998	0
100847044	0
101954273	2
102466225	0
26860	0
100132057	2
101954272	0
388685	74
644591	0
25832	833
100996763	318
440672	103
9659	2136
400818	675
653513	111
100996761	14
101060226	298
653598	0
57234	127
644634	1
100189228	0
102723955	0
100189059	0
440689	16
2209	0
101927767	12
653604	5
8370	2
105371405	4
126961	0
8337	14
337873	2
723790	10
333932	0
554313	1
8349	761
8338	2
317772	0
51027	534
9900	2976
10262	3127
10903	1146
56957	2249
105373477	0
11311	1878
51177	4736
81611	1984
23632	182
51107	4526
79630	1293
148523	752
54460	2809
9129	1003
23248	2445
80222	1256
102465529	1
1893	1920
100874054	11
54507	664
105371437	5
100422997	0
574406	1
4170	9585
2029	4715
55204	1314
84072	0
1520	129
1513	110964
405	1975
9869	1355
29956	13454
8416	364
55793	1360
58497	530
149428	6
54964	499
56882	1303
10962	1001
126626	242
10500	387
100534012	0
79626	4
388695	291
79005	3
29765	16
6944	1537
8394	2556
5710	4791
57592	1658
5298	3801
5993	1678
8991	1673
5692	6398
23126	1889
57530	175
7286	1412
693139	0
81609	2119
11189	0
284485	7
65005	1023
51686	57
11022	189
339398	0
6097	0
100191040	23
100132111	38
284486	80
117145	410
6281	1601
441908	0
6282	5878
100131107	0
126637	0
7062	0
126638	0
388697	0
2312	2
339400	2
388698	0
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	2
353131	0
448835	0
4184	0
3713	0
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	4
114771	0
57115	0
6280	0
6283	0
6279	0
338324	0
645922	0
6278	0
6277	46286
6276	8
6275	301
101928034	0
6274	41
6273	43
140576	4259
57402	8
6284	4903
6271	71
26097	1628
23557	1816
3608	3819
100189015	0
4881	12
102466879	0
65123	246
11000	20
343052	0
105371448	0
57459	124
9909	1724
200186	1203
27173	6035
102465441	0
148327	203
10899	3115
5872	6086
6232	13744
91181	1
100847024	0
7170	5993
100126346	0
388701	8
25912	8122
9898	7197
10456	3444
89872	0
57198	12593
3570	630
126669	0
126668	0
55585	3513
100874097	0
1141	2
103	11122
3782	0
10654	2364
57326	25787
90780	2485
101928120	33
6464	14124
1163	719
100423020	0
80308	980
55891	0
51043	1919
127579	28
149095	2
100505666	23
8751	6838
1945	168
1944	68
1942	237
55974	1162
54344	1275
200185	2463
80128	609
4582	313
693235	0
7059	5384
4580	541
2630	138
2629	377
10712	2
10067	0
1196	0
57657	0
5313	0
2224	2737
284618	17
23623	1999
55870	2447
693140	0
645682	0
645676	36
55154	495
55249	1804
7818	2855
100129405	79
54856	1140
23208	6500
6016	1354
22889	961
677823	0
677771	0
339403	0
9181	5647
102465442	0
105371729	1
6746	3880
56893	2197
28956	1831
57111	0
92312	95
4000	52028
64218	94
9673	1360
11243	292
100527963	0
632	0
79957	37
23381	6561
84283	459
112770	4244
391104	0
7203	8091
128229	2
57127	0
10485	2
407046	0
4209	4383
128239	57
164118	0
128240	3837
54865	1035
101928177	0
60484	0
63827	12
10763	468
1382	300
81875	774
51093	850
79590	2206
3068	9296
5546	2623
9047	4
4914	2
3645	0
375033	0
149499	0
9826	2434
768220	0
440695	0
2117	1066
360155	0
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	5245
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	2
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	3548
9447	0
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	794
343413	0
56833	14
284677	69
391123	19
25790	47
100422852	0
8407	11825
57549	0
89886	0
100505633	18
93183	453
3766	0
3765	0
93185	1698
477	249
480	0
844	30
729867	5
8682	32084
50717	7110
5824	3819
4807	4
1314	10980
474338	6
23385	5609
57216	248
114836	0
8832	0
6504	0
962	0
57823	2
4063	0
51744	14
55600	38
101928372	2
142683	60
50848	349
100131187	222
7391	1794
257106	0
81607	0
126823	424
5202	1499
4817	1037
9191	912
51506	3618
27005	857
5498	813
8703	1128
9507	9
4720	3545
2207	0
336	0
84134	535
100847090	0
9970	6
654790	8
4359	35
6391	3611
257177	212
100189373	1
100189407	18
100189402	2
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	64
100189380	0
3310	55
100189018	0
100189011	0
100189126	0
2214	0
9103	1
3311	6
100189003	0
2215	0
2213	0
641311	0
84824	0
127943	125
11266	418
102724329	0
22926	2121
25903	232
9722	149
100616386	0
693141	0
284680	0
400793	508
117157	0
127933	4696
6675	1313
4921	23750
51478	227
339512	251
5999	13138
8490	67124
101928404	0
83540	28
100422212	0
5087	3831
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	4321
223	4837
440700	0
54499	2802
100147773	13
7371	1342
100500832	0
149297	9
100126349	0
116123	0
57645	1943
117143	288
387597	0
84944	0
10223	0
92235	0
101928484	0
5451	564
919	0
8804	6658
92241	2
100189211	0
100189019	0
9019	5109
55811	12
25874	3361
55827	2649
100313835	0
23432	1981
261726	1389
375035	123
84832	97
9095	61
693142	0
100505918	0
101928565	0
6846	0
6375	0
1805	0
79100	0
101978719	0
101928596	253
481	2845
29922	304
8548	961
57821	65
10560	432
2153	2
6403	0
6402	4
6401	0
92342	160
55732	147
57147	303
22920	1874
149281	0
100423010	0
100422839	0
284688	0
101928650	6
92344	337
5396	28298
80133	18
2328	77
100302178	0
100847009	0
388714	0
2327	0
2326	2
2329	368
7151	8
23215	5045
4653	112924
8674	929
51603	1807
26052	65
100874284	0
100628315	29
406996	0
100422882	0
406977	0
102724541	5
92346	0
5279	619
51430	1445
356	0
8995	0
7292	40
100506023	45
101928673	2
9588	7075
284525	0
730159	0
339416	46
27252	1101
91687	202
55157	813
100506046	17
60674	4714
26769	2
26802	15
26774	32
26770	3
692198	2
26806	12
692197	8
692196	3
692195	0
619498	4
84614	67
462	0
149041	779
102724601	0
9910	1212
9293	0
101928696	0
27101	2443
63931	1005
63923	0
9674	1725
7143	0
101928727	0
101928751	0
64326	1082
677679	0
60676	4
460	0
574441	0
57795	0
102724661	0
101928778	0
89866	148
730102	284
100302401	40
9462	1902
400797	0
84066	2
105373472	6
400798	8
100616328	0
55103	1363
9068	4
9917	3959
64222	1994
27	1223
6646	1212
126859	0
7827	0
163589	0
148753	0
163590	1981
26092	5375
9857	1107
5768	31987
200058	2372
89884	18
100527964	40
84320	1376
100423032	0
148756	0
9213	984
57710	324
10228	2444
3140	3935
51278	1672
101928973	0
100287948	0
777	0
127665	0
400799	0
2752	11922
127670	0
388719	0
353299	0
6041	706
6004	171
284648	8
85397	0
80896	75
1660	6750
81626	0
3915	27336
3918	10
23057	162
284649	30
9887	2471
4688	3
10092	7757
23179	1509
403314	0
23127	309
116461	737
102724846	0
81563	6186
80267	1019
116496	18856
101929069	0
6045	405
81627	1078
54823	144
10625	2268
100288079	0
101929093	0
83872	2650
10216	0
7175	5587
54953	706
10896	2
102724919	2
5132	0
5743	943
103752588	18
5321	2283
104169671	0
101929766	0
339479	0
101929120	0
440704	0
64407	0
431704	0
5996	0
6003	0
100616345	49
5997	267
102724954	0
51377	472
6738	816
51022	478
79577	1766
100302163	0
8707	40
101929184	0
343450	222
100616363	0
3075	5324
10878	0
3078	111
10877	0
3080	0
81494	0
2165	0
259266	198
360023	955
23418	15
163486	326
388722	200
56956	0
140609	3444
127124	0
5788	0
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	0
23528	834
9928	22
83479	602
101929224	9
23271	2426
2848	0
55765	2
23046	18
779	0
647219	0
252839	2876
91156	1
5317	4
7139	44
3898	0
7135	8
23612	13651
1465	16237
376693	66
89796	845
100873949	13
100847050	0
100302158	0
55705	4349
102466724	5
149345	4156
25802	62685
10440	2586
6051	4034
102465443	0
1999	4
9283	0
127829	3076
5778	2
148713	5
59352	0
29089	143
4660	18970
127833	39
10765	3920
100506696	177
641515	0
148709	12
5877	668
59349	1638
51094	4043
51706	5552
100506747	0
92703	2027
8497	142
4656	2
134	321
4608	0
1116	6
1118	0
100506775	0
730227	2
7832	1592
2331	2717
5549	10658
26254	4
493	21909
677843	4
84719	13
54900	2
9877	4096
100381270	248
6635	984
284573	0
9580	344
55224	811
101929441	0
5972	0
3814	23
127845	0
22874	82
127841	0
84919	901
5287	720
100189122	0
100189425	0
4194	633
10446	215
23114	10491
6900	2
388730	82
5929	886
25778	2203
9911	627
81788	271
55220	0
284576	0
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	67
284578	2
148808	72
2005	1054
85414	33
64710	10085
8934	3989
254428	2731
148811	1
284581	114
115019	1
103021296	4
103021295	6
338382	299
1510	0
440712	0
553	0
729533	21
23380	1431
9641	565
102466202	0
83593	347
1939	2095
8444	676
9261	4947
3586	2
29949	0
50604	0
11009	0
9214	8
5284	0
83953	0
79098	0
5208	1028
55432	276
725	0
722	0
1604	1591
1380	0
1378	0
1379	0
4179	3661
407026	43
407025	1
148696	18
947	10
105372883	4
5362	1732
642587	0
406988	0
57172	0
3914	229
100422894	0
50486	10
3290	0
80342	24
148304	79
3664	99
27042	1442
255928	201
574036	264
56256	194
105373474	0
55733	346
3756	26
55758	1250
7188	1479
84791	73
343035	0
7779	749
4751	12
9926	2104
102723727	0
25896	731
51514	157
100131205	98
100422947	0
101929541	1
5525	3499
692157	0
55248	181
29937	6197
101929565	0
467	702
149647	0
55509	23
25936	702
128387	533
149643	9
642946	28
28982	219
79805	10
90806	760
26750	957
100505832	1
100861504	0
5629	27
105372911	0
56950	1157
5784	4955
1063	287
3776	51
101929612	0
51133	1459
7399	0
102723833	0
2104	0
55105	282
128153	17
103752555	0
100885798	0
101929631	0
51018	600
728463	1
7042	1670
103611157	0
643723	24
127018	1056
102723886	0
55532	4
2058	7229
10380	1232
55699	5597
406997	0
406969	0
25782	2015
100302234	0
677818	0
6791	8
4139	308
79762	120
54996	696
64757	526
101929730	20
100873924	6
105373280	4
3142	944
400804	16
11221	1770
101929771	0
100189378	0
79802	22
9015	73
100506161	11
375056	2632
64853	1273
148362	1491
400823	2
84976	597
7100	66
55061	36
164127	0
388743	5
824	33955
7159	1446
105369195	114
441124	9
23219	1327
8560	6684
101927143	0
101927164	0
4931	679
100313769	0
29097	1466
80232	4276
100616468	0
149111	128
127602	155
3930	811
55740	7025
6726	3690
2052	5845
9725	1341
10637	2
29920	3114
102466270	0
7044	57
163859	676
3020	5207
64746	1840
83881	0
286826	82
142	4698
375057	20
3707	21416
100506443	0
5664	1690
56997	3237
