Geneid	SRR21709666
1629	891
100506007	53
8634	2048
693138	1
8556	96
54112	8
100128787	0
7412	154
2135	1103
148867	1292
51611	844
102606465	163
101928334	0
101928370	35
1901	720
104355286	0
118427	0
94236	0
1301	1956
101928436	1
55599	314
280	186
648740	9
279	0
276	0
277	0
278	1
100129138	0
101928476	0
55170	711
22854	150
10451	21
102465839	0
100873946	0
29957	970
148545	0
653149	0
284611	643
113802	66
55119	1510
163479	0
6814	1220
254268	2
642864	0
29899	143
23155	1491
22911	810
6884	651
56900	1691
677766	16
127003	2
57535	161
6301	7637
1952	615
84722	184
343263	4
6272	10443
5686	3090
284612	278
127002	325
284613	681
57463	670
83873	4
2773	2256
406974	0
2780	13
271	4022
2948	1886
2946	2576
2944	546
2949	579
2947	3747
79574	0
1435	7034
10768	5857
85369	1432
257	338
104355139	6
164153	6
388662	191
100873974	0
3749	803
440600	2
64783	304
9122	773
10542	3476
101410535	3
84432	0
643160	0
440602	0
3744	0
3737	6
3738	0
963	0
55791	391
128338	843
10390	800
79961	160
1117	85
149620	4
27159	0
128344	185
441897	0
5016	57
79084	900
515	3608
128346	16
57413	0
140	0
100129269	8
5906	1448
55924	856
100506343	31
101928718	6
11218	469
3752	10
100874295	0
100873995	4
643355	0
55917	1568
100422976	0
7482	179
54879	607
829	3973
4343	2783
389	12555
333926	40
284467	8
100996702	35
6566	2021
246182	1
100506392	13
100996251	12
9860	229
643441	0
260425	848
10745	1269
54665	384
100287722	12
26191	22
440603	3
10717	306
64858	169
101928846	0
204851	1290
56944	5325
148281	0
51592	958
10286	1180
163259	49
270	0
4893	1305
7812	21463
80143	727
6847	0
7252	2
10100	218
4803	330
81839	821
845	22
4808	4
101928995	0
101928977	0
55356	303
126868	2
476	14426
84852	81
101929023	0
965	184
100616384	0
3321	22
100302117	0
388667	0
914	0
5738	3730
9398	23
101929099	9
8458	344
100126331	0
80263	358
79679	0
104355292	0
10905	1821
100996263	0
54855	633
54834	382
10885	901
200162	1
6913	10
10352	270
104472716	0
101929147	121
51179	6
100874270	0
3284	0
3283	0
128102	0
644242	16
90874	274
26227	2451
3158	0
83998	0
343505	0
11085	0
4853	7406
9554	5598
105378954	5
728841	556
767846	26
100996724	440
101929796	81
101060684	215
100189005	0
101954277	0
653505	0
728855	197
101954264	0
100189257	0
105369199	33
100996721	8
100126488	0
101929798	0
2210	1
100996318	0
337875	31
653820	39
653464	561
100873165	0
647121	22
101929815	0
100189261	0
101954269	0
26863	0
791227	0
105369140	6
388692	0
100189142	0
100189326	0
199882	0
100189356	0
100132417	0
100996713	0
554282	6
100996712	131
101060524	0
730262	0
101954267	2
100189323	0
284565	1102
100189127	0
728945	0
105371215	0
1818	0
645166	91
647135	347
728833	15
101929805	2
102724235	33
103091866	134
645142	0
101954266	0
7214	4
100288142	345
100126510	0
101060254	0
101929780	65
653519	254
5174	36
11126	6
27246	1238
10623	1247
200035	98
10401	1812
102466191	2
148741	646
8515	1426
8799	1153
114814	54
9939	1970
128077	1864
84265	958
284615	284
10628	2216
148738	0
100189384	0
100189064	0
100188991	0
100189198	0
101954276	0
101928979	12
100132406	100
388677	338
170688	1
105371242	0
102724558	54
100288805	36
105373468	1
149013	360
728989	2
100189334	0
101447996	0
644861	4
5565	1035
171423	670
2330	56
9557	1096
100289211	2
607	900
51205	405
2702	0
2703	0
51463	93
100034743	0
100189140	0
26864	2
100189193	0
200030	276
101927468	2
100189056	0
100189307	0
100189174	0
100188998	0
100847044	4
101954273	17
102466225	0
26860	0
100132057	19
101954272	0
388685	120
644591	0
25832	797
100996763	105
440672	62
9659	2207
400818	676
653513	98
100996761	14
101060226	199
653598	0
57234	142
644634	0
100189228	0
102723955	0
100189059	0
440689	18
2209	1
101927767	2
653604	2
8370	0
105371405	3
126961	0
8337	6
337873	6
723790	0
333932	0
554313	0
8349	568
8338	6
317772	5
51027	391
9900	3505
10262	2393
10903	916
56957	1155
105373477	0
11311	1090
51177	6465
81611	1371
23632	22
51107	5225
79630	508
148523	404
54460	2587
9129	930
23248	1643
80222	1138
102465529	0
1893	7774
100874054	4
54507	585
105371437	21
100422997	0
574406	3
4170	6475
2029	4434
55204	962
84072	1
1520	135
1513	66802
405	1576
9869	860
29956	6586
8416	301
55793	965
58497	378
149428	0
54964	488
56882	1480
10962	2446
126626	213
10500	370
100534012	0
79626	2
388695	188
79005	14
29765	7
6944	1221
8394	1584
5710	4621
57592	1374
5298	3008
5993	1097
8991	1400
5692	6382
23126	1680
57530	4
7286	459
693139	0
81609	1308
11189	0
284485	13
65005	1047
51686	77
11022	219
339398	0
6097	0
100191040	8
100132111	28
284486	44
117145	661
6281	5973
441908	0
6282	12641
100131107	0
126637	0
7062	0
126638	0
388697	22
2312	164
339400	131
388698	2
49860	0
254910	0
54544	0
353145	0
84648	0
353144	0
353143	0
353142	0
353141	0
353140	0
26239	0
353139	0
199834	0
100129271	0
448834	0
353137	0
353135	0
353134	0
353133	0
353132	0
353131	0
448835	0
4184	0
3713	4
163778	0
6698	0
6707	0
6699	0
6703	0
6700	0
6701	0
6704	0
6705	0
6702	0
6706	0
101928009	0
149018	0
574414	0
4014	0
114771	0
57115	0
6280	0
6283	0
6279	0
338324	0
645922	0
6278	4
6277	65512
6276	6
6275	3261
101928034	11
6274	44
6273	110
140576	5725
57402	0
6284	4627
6271	54
26097	1598
23557	1225
3608	3338
100189015	0
4881	20
102466879	0
65123	376
11000	13
343052	0
105371448	0
57459	86
9909	1763
200186	1110
27173	4622
102465441	0
148327	180
10899	3445
5872	10308
6232	10609
91181	2
100847024	0
7170	9238
100126346	0
388701	0
25912	6863
9898	6100
10456	2540
89872	4
57198	12638
3570	683
126669	2
126668	2
55585	2510
100874097	5
1141	1
103	7783
3782	1
10654	2114
57326	12572
90780	1777
101928120	14
6464	16453
1163	400
100423020	17
80308	965
55891	0
51043	1697
127579	59
149095	0
100505666	14
8751	8694
1945	219
1944	107
1942	106
55974	2038
54344	1012
200185	2549
80128	374
4582	247
693235	6
7059	4193
4580	565
2630	95
2629	21
10712	0
10067	1
1196	0
57657	0
5313	0
2224	16245
284618	13
23623	1205
55870	1746
693140	0
645682	0
645676	45
55154	458
55249	1228
7818	2513
100129405	67
54856	1038
23208	3697
6016	1728
22889	1071
677823	0
677771	0
339403	0
9181	4815
102465442	0
105371729	0
6746	5341
56893	2130
28956	1558
57111	0
92312	135
4000	49191
64218	73
9673	1257
11243	349
100527963	0
632	0
79957	63
23381	4224
84283	290
112770	8228
391104	0
7203	7163
128229	27
57127	0
10485	0
407046	0
4209	2985
128239	241
164118	0
128240	2730
54865	611
101928177	0
60484	2
63827	22
10763	3320
1382	1979
81875	683
51093	767
79590	1608
3068	7674
5546	2303
9047	131
4914	36
3645	40
375033	2224
149499	31
9826	2402
768220	0
440695	0
2117	822
360155	0
83416	0
83417	0
115352	0
79368	0
115350	0
922	0
55243	4341
646268	0
912	0
909	0
911	0
910	0
913	0
128360	0
391107	0
391109	0
343406	0
391112	0
128366	0
128367	0
128368	0
6708	5
81448	0
391114	0
128371	0
128372	0
81442	0
4332	0
149628	0
3428	4395
9447	0
100189166	0
57863	0
100131825	0
2532	0
2205	0
441911	0
26476	0
127385	0
325	0
1401	0
54935	573
343413	0
56833	2
284677	57
391123	32
25790	24
100422852	0
8407	13157
57549	0
89886	4
100505633	84
93183	631
3766	0
3765	4
93185	2434
477	0
480	0
844	16
729867	17
8682	20753
50717	4487
5824	2313
4807	5
1314	11546
474338	1
23385	8082
57216	83
114836	0
8832	0
6504	0
962	0
57823	20
4063	0
51744	14
55600	0
101928372	0
142683	0
50848	452
100131187	201
7391	1554
257106	10
81607	4
126823	200
5202	1346
4817	900
9191	924
51506	2709
27005	776
5498	570
8703	1435
9507	58
4720	2873
2207	0
336	0
84134	428
100847090	0
9970	11
654790	1
4359	126
6391	3594
257177	202
100189373	0
100189407	2
100189402	0
100188997	0
100189412	0
100189394	0
100189366	0
100189091	0
100189260	0
100189235	0
100189009	0
100189252	0
100189385	0
100189141	0
100189290	0
100189316	0
100189230	0
100189259	0
100189188	0
100189134	0
100189364	0
100189160	0
100189017	0
100189039	0
100189120	0
100189139	0
100189274	0
2212	111
100189380	0
3310	159
100189018	0
100189011	0
100189126	0
2214	0
9103	0
3311	2
100189003	0
2215	0
2213	0
641311	0
84824	84
127943	112
11266	467
102724329	0
22926	1939
25903	620
9722	99
100616386	0
693141	0
284680	1
400793	230
117157	0
127933	3895
6675	1626
4921	13063
51478	719
339512	60
5999	10616
8490	18254
101928404	0
83540	62
100422212	0
5087	2024
100505795	0
4009	0
6258	0
400794	0
440699	0
4259	5393
223	3922
440700	2
54499	2599
100147773	4
7371	1538
100500832	0
149297	6
100126349	0
116123	0
57645	1485
117143	227
387597	6
84944	8
10223	0
92235	0
101928484	0
5451	385
919	0
8804	10082
92241	0
100189211	0
100189019	0
9019	4529
55811	23
25874	3786
55827	2347
100313835	0
23432	956
261726	1192
375035	89
84832	71
9095	46
693142	0
100505918	0
101928565	0
6846	0
6375	0
1805	0
79100	0
101978719	0
101928596	28
481	438
29922	322
8548	819
57821	32
10560	539
2153	0
6403	2
6402	6
6401	0
92342	157
55732	96
57147	265
22920	1387
149281	0
100423010	0
100422839	0
284688	0
101928650	7
92344	345
5396	16872
80133	0
2328	4
100302178	0
100847009	0
388714	0
2327	0
2326	0
2329	290
7151	20
23215	8179
4653	15369
8674	658
51603	1572
26052	93
100874284	0
100628315	76
406996	0
100422882	0
406977	0
102724541	2
92346	0
5279	498
51430	1476
356	0
8995	2
7292	38
100506023	45
101928673	23
9588	7272
284525	0
730159	0
339416	6
27252	920
91687	155
55157	721
100506046	7
60674	3634
26769	5
26802	18
26774	31
26770	1
692198	8
26806	10
692197	7
692196	8
692195	0
619498	4
84614	54
462	0
149041	588
102724601	2
9910	1615
9293	0
101928696	0
27101	2421
63931	778
63923	2
9674	368
7143	0
101928727	0
101928751	0
64326	804
677679	0
60676	41
460	16
574441	0
57795	0
102724661	0
101928778	0
89866	223
730102	230
100302401	23
9462	1046
400797	2
84066	0
105373472	0
400798	19
100616328	0
55103	729
9068	8
9917	2555
64222	1612
27	1436
6646	2535
126859	4
7827	0
163589	0
148753	0
163590	2248
26092	3772
9857	908
5768	24211
200058	1415
89884	5
100527964	56
84320	1284
100423032	0
148756	0
9213	865
57710	373
10228	1362
3140	1826
51278	2035
101928973	0
100287948	0
777	0
127665	2
400799	0
2752	7677
127670	0
388719	0
353299	0
6041	468
6004	89
284648	6
85397	0
80896	51
1660	5167
81626	2
3915	29765
3918	2269
23057	16
284649	19
9887	2356
4688	10
10092	8074
23179	1766
403314	0
23127	140
116461	615
102724846	0
81563	2119
80267	1666
116496	5946
101929069	0
6045	520
81627	818
54823	146
10625	2052
100288079	0
101929093	2
83872	3443
10216	246
7175	3839
54953	571
10896	4
102724919	8
5132	0
5743	2746
103752588	12
5321	6250
104169671	0
101929766	0
339479	0
101929120	1
440704	0
64407	0
431704	0
5996	0
6003	0
100616345	34
5997	503
102724954	0
51377	439
6738	720
51022	582
79577	1245
100302163	0
8707	4
101929184	6
343450	130
100616363	0
3075	6575
10878	0
3078	62
10877	0
3080	0
81494	0
2165	0
259266	158
360023	1029
23418	23
163486	217
388722	138
56956	0
140609	1960
127124	0
5788	2
100131234	8
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	0
23528	804
9928	88
83479	505
101929224	30
23271	2313
2848	0
55765	0
23046	56
779	0
647219	4
252839	3010
91156	0
5317	0
7139	4
3898	0
7135	0
23612	16519
1465	9469
376693	21
89796	2702
100873949	0
100847050	0
100302158	0
55705	3417
102466724	0
149345	5688
25802	7948
10440	2982
6051	4030
102465443	0
1999	0
9283	2
127829	2562
5778	0
148713	13
59352	0
29089	142
4660	1519
127833	4
10765	2374
100506696	153
641515	0
148709	10
5877	529
59349	1365
51094	3870
51706	4695
100506747	3
92703	1985
8497	251
4656	0
134	379
4608	0
1116	1047
1118	0
100506775	0
730227	2
7832	1635
2331	4832
5549	3212
26254	0
493	12339
677843	0
84719	1
54900	1
9877	3835
100381270	204
6635	905
284573	0
9580	376
55224	385
101929441	1
5972	0
3814	2
127845	0
22874	188
127841	0
84919	1027
5287	449
100189122	4
100189425	0
4194	668
10446	113
23114	8723
6900	0
388730	83
5929	819
25778	1918
9911	550
81788	206
55220	18
284576	2
93273	6
101669762	9
105371697	0
442891	0
100189098	0
5129	664
284578	0
148808	46
2005	1120
85414	202
64710	8704
8934	2384
254428	2158
148811	0
284581	78
115019	0
103021296	2
103021295	1
338382	476
1510	0
440712	0
553	0
729533	53
23380	2071
9641	787
102466202	0
83593	464
1939	1511
8444	922
9261	4919
3586	0
29949	0
50604	0
11009	0
9214	2
5284	0
83953	0
79098	0
5208	912
55432	367
725	0
722	0
1604	3412
1380	0
1378	0
1379	0
4179	6586
407026	83
407025	29
148696	15
947	2
105372883	4
5362	1433
642587	0
406988	0
57172	123
3914	1156
100422894	0
50486	844
3290	257
80342	16
148304	157
3664	246
27042	1206
255928	269
574036	32
56256	38
105373474	6
55733	461
3756	46
55758	1002
7188	645
84791	126
343035	0
7779	700
4751	27
9926	1321
102723727	0
25896	711
51514	91
100131205	84
100422947	0
101929541	5
5525	1473
692157	0
55248	402
29937	3363
101929565	0
467	745
149647	0
55509	43
25936	825
128387	374
149643	1
642946	49
28982	298
79805	37
90806	665
26750	1370
100505832	4
100861504	0
5629	139
105372911	0
56950	853
5784	2986
1063	385
3776	237
101929612	0
51133	1113
7399	0
102723833	0
2104	0
55105	296
128153	7
103752555	0
100885798	0
101929631	0
51018	463
728463	3
7042	1249
103611157	0
643723	1141
127018	802
102723886	9
55532	4
2058	5457
10380	1023
55699	4528
406997	0
406969	0
25782	1846
100302234	0
677818	0
6791	2
4139	220
79762	94
54996	302
64757	291
101929730	134
100873924	32
105373280	3
3142	3144
400804	19
11221	1295
101929771	17
100189378	0
79802	132
9015	158
100506161	24
375056	3611
64853	1267
148362	1497
400823	2
84976	662
7100	28
55061	16
164127	0
388743	14
824	31573
7159	1243
105369195	143
441124	30
23219	1070
8560	4929
101927143	8
101927164	0
4931	474
100313769	0
29097	1308
80232	6031
100616468	0
149111	529
127602	219
3930	797
55740	6052
6726	4161
2052	12881
9725	1633
10637	2
29920	2803
102466270	0
7044	24
163859	606
3020	3962
64746	2503
83881	0
286826	93
142	3870
375057	4
3707	4393
100506443	0
5664	1460
56997	1897
105379282	12
8476	4134
339500	49
100130093	15
65094	322
116841	1163
105373289	23
339501	0
7483	118
